Time,vcu.INS.yaw_rate
642968471,-0.068028099834919
642980859,-0.0715594813227654
642982985,-0.0725501328706741
642985997,-0.0714094191789627
643000559,-0.0687336027622223
643002989,-0.0673967301845551
643010611,-0.0662622153759003
643012995,-0.0676665976643562
643043031,-0.0613444484770298
643046270,-0.0620217882096767
643058712,-0.0647722482681274
643060618,-0.0643670111894608
643078827,-0.0625911429524422
643080671,-0.0626313164830208
643082994,-0.0625685229897499
643085677,-0.062308132648468
643100558,-0.0613355860114098
643102997,-0.0595958642661572
643105672,-0.0590495578944683
643112993,-0.0646233111619949
643115748,-0.0649053305387497
643140559,-0.0655631721019745
643143081,-0.0646813064813614
643145851,-0.0650805979967117
643160579,-0.0654585659503937
643163055,-0.063568577170372
643165589,-0.0631252750754356
643182969,-0.0601304173469543
643185671,-0.0595213025808334
643200728,-0.0571915246546268
643202996,-0.0567392259836197
643205668,-0.0557127520442009
643210771,-0.0527184493839741
643212995,-0.0512106791138649
643239057,-0.0505041591823101
643240883,-0.0504446290433407
643243002,-0.0500788949429989
643260616,-0.0458307676017284
643263037,-0.0466324537992477
643265624,-0.0464122444391251
643280701,-0.0490983314812183
643283070,-0.0494820438325405
643285616,-0.0491499714553356
643300557,-0.0496933832764626
643303127,-0.0491977222263813
643305666,-0.0497341565787792
643310560,-0.0480183400213718
643313175,-0.0483987703919411
643315829,-0.048511914908886
643343316,-0.0486257746815681
643345850,-0.0479531958699226
643363382,-0.0486885048449039
643365716,-0.0490275956690311
643368589,-0.0488847680389881
643380720,-0.0472655296325684
643382952,-0.0474526137113571
643400559,-0.044619508087635
643403032,-0.0437168106436729
643405680,-0.0444901362061501
643410589,-0.0447526127099991
643412994,-0.0453087687492371
643415826,-0.0452001243829727
643418476,-0.0453363731503487
643440569,-0.0467228926718235
643443001,-0.0479904338717461
643445851,-0.0483364686369896
643460567,-0.0520144402980804
643463087,-0.0526518411934376
643465784,-0.0526619739830494
643480670,-0.0504767559468746
643482992,-0.0503886491060257
643485877,-0.0505664497613907
643488240,-0.0505444370210171
643500739,-0.053810641169548
643503025,-0.0527264922857285
643505949,-0.0514160245656967
643508322,-0.050495833158493
643510721,-0.0507407262921333
643512996,-0.0515672340989113
643515993,-0.0518810600042343
643540726,-0.0525098852813244
643543078,-0.0523335300385952
643563095,-0.0497539192438126
643565589,-0.0489346086978912
643568791,-0.0489198938012123
643583001,-0.0485840849578381
643600880,-0.048063050955534
643603025,-0.0472817085683346
643610979,-0.0462508127093315
643612969,-0.047059815376997
643640972,-0.0496184602379799
643643058,-0.0485525317490101
643645828,-0.0484978072345257
643648061,-0.049253337085247
643661019,-0.0521414615213871
643663086,-0.0508937798440456
643681170,-0.0525062084197998
